CountryName,Month,RepressionEvents,RepressionFatalities,StringencyIndex,EconomicSupportIndex,PoliticalViolenceEvents,Year,AnnualDemonstrations
Senegal,2022-12-31,1,0,13.89,0.0,3.0,2022,130.0
Serbia,2020-10-31,1,0,54.002258064516134,62.5,3.0,2020,398.0
Serbia,2021-09-30,2,0,39.443,75.0,1.0,2021,383.0
Serbia,2021-11-30,4,0,39.815000000000005,75.0,0.0,2021,383.0
Serbia,2022-01-31,2,0,30.37322580645161,69.35483870967742,1.0,2022,381.0
Serbia,2022-02-28,1,0,36.11,50.0,3.0,2022,381.0
Serbia,2022-03-31,1,0,36.11,50.0,0.0,2022,381.0
Serbia,2022-07-31,1,0,11.11,37.5,0.0,2022,381.0
Serbia,2022-10-31,1,0,11.11,37.5,1.0,2022,381.0
Sierra Leone,2020-01-31,1,0,0.0,0.0,12.0,2020,37.0
Sierra Leone,2020-02-29,1,0,0.0,0.0,7.0,2020,37.0
Sierra Leone,2020-03-31,1,0,15.084516129032258,11.290322580645162,2.0,2020,37.0
Sierra Leone,2020-04-30,3,0,76.545,25.0,6.0,2020,37.0
Sierra Leone,2020-06-30,2,0,57.589666666666666,25.0,0.0,2020,37.0
Sierra Leone,2021-01-31,1,0,42.26741935483871,0.0,4.0,2021,11.0
Sierra Leone,2021-04-30,1,0,50.18866666666667,0.0,3.0,2021,11.0
Sierra Leone,2021-11-30,1,0,47.26533333333334,0.0,2.0,2021,11.0
Sierra Leone,2022-03-31,1,0,45.56096774193548,0.0,0.0,2022,11.0
Sierra Leone,2022-06-30,1,0,41.77133333333333,0.0,3.0,2022,11.0
Sierra Leone,2022-07-31,2,1,41.261935483870964,0.0,6.0,2022,11.0
Sierra Leone,2022-08-31,3,2,40.799354838709675,0.0,3.0,2022,11.0
Singapore,2021-01-31,1,0,50.93,100.0,0.0,2021,3.0
Slovenia,2020-05-31,1,0,57.88677419354839,75.0,0.0,2020,133.0
Slovenia,2020-06-30,1,0,39.85633333333333,75.0,0.0,2020,133.0
Slovenia,2020-10-31,1,0,57.79387096774193,74.19354838709677,0.0,2020,133.0
Slovenia,2021-01-31,1,0,79.86870967741936,75.0,0.0,2021,141.0
Slovenia,2021-05-31,1,0,50.06354838709677,75.0,0.0,2021,141.0
Slovenia,2021-06-30,1,0,42.22966666666667,75.0,0.0,2021,141.0
Slovenia,2021-09-30,1,0,42.67933333333334,45.833333333333336,0.0,2021,141.0
Slovenia,2021-10-31,2,0,42.67290322580645,61.693548387096776,0.0,2021,141.0
Slovenia,2021-12-31,2,0,54.15677419354839,75.0,0.0,2021,141.0
Solomon Islands,2022-02-28,1,0,86.46857142857142,0.0,1.0,2022,5.0
Somalia,2020-01-31,11,5,0.0,0.0,193.0,2020,152.0
Somalia,2020-02-29,11,7,0.0,0.0,213.0,2020,152.0
Somalia,2020-03-31,9,6,22.85,0.0,238.0,2020,152.0
Somalia,2020-04-30,7,5,60.18666666666666,0.0,228.0,2020,152.0
Somalia,2020-05-31,17,18,64.69612903225806,0.0,258.0,2020,152.0
Somalia,2020-06-30,19,15,53.95466666666667,0.0,213.0,2020,152.0
Somalia,2020-07-31,16,8,31.48,3.225806451612903,195.0,2020,152.0
Somalia,2020-08-31,7,4,21.35516129032258,23.387096774193548,234.0,2020,152.0
Somalia,2020-09-30,4,4,38.27133333333334,0.0,225.0,2020,152.0
Somalia,2020-10-31,5,3,45.79032258064516,0.0,206.0,2020,152.0
Somalia,2020-11-30,15,9,38.82566666666666,0.0,266.0,2020,152.0
Somalia,2020-12-31,13,7,37.96,0.0,313.0,2020,152.0
Somalia,2021-01-31,4,5,19.267419354838708,0.0,311.0,2021,90.0
Somalia,2021-02-28,11,4,22.950357142857143,0.0,295.0,2021,90.0
Somalia,2021-03-31,6,4,53.07774193548387,25.0,238.0,2021,90.0
Somalia,2021-04-30,11,2,37.532666666666664,25.0,236.0,2021,90.0
Somalia,2021-05-31,7,5,33.75,25.0,219.0,2021,90.0
Somalia,2021-06-30,5,2,35.18999999999999,25.0,253.0,2021,90.0
Somalia,2021-07-31,5,2,35.19,25.0,250.0,2021,90.0
Somalia,2021-08-31,4,5,35.19,25.0,222.0,2021,90.0
Somalia,2021-09-30,10,9,35.83633333333333,25.0,242.0,2021,90.0
Somalia,2021-10-31,2,2,37.96,25.0,236.0,2021,90.0
Somalia,2021-11-30,5,5,37.96,25.0,234.0,2021,90.0
Somalia,2021-12-31,15,11,41.67,15.32258064516129,311.0,2021,90.0
Somalia,2022-01-31,10,5,36.468709677419355,0.0,214.0,2022,92.0
Somalia,2022-02-28,14,8,40.28000000000001,0.0,237.0,2022,92.0
Somalia,2022-03-31,9,8,41.49,0.0,203.0,2022,92.0
Somalia,2022-04-30,9,6,20.802000000000003,0.0,281.0,2022,92.0
Somalia,2022-05-31,13,8,13.89,0.0,269.0,2022,92.0
Somalia,2022-06-30,16,8,13.890000000000002,0.0,238.0,2022,92.0
Somalia,2022-07-31,7,6,13.89,0.0,204.0,2022,92.0
Somalia,2022-08-31,17,10,13.89,0.0,336.0,2022,92.0
Somalia,2022-09-30,9,11,13.890000000000002,0.0,340.0,2022,92.0
Somalia,2022-10-31,9,10,13.35193548387097,0.0,266.0,2022,92.0
Somalia,2022-11-30,10,9,7.04,0.0,259.0,2022,92.0
Somalia,2022-12-31,21,27,5.56,0.0,273.0,2022,92.0
South Africa,2020-01-31,8,0,0.8070967741935484,0.0,16.0,2020,1590.0
South Africa,2020-02-29,10,0,2.78,0.0,19.0,2020,1590.0
South Africa,2020-03-31,7,2,39.33806451612903,0.0,25.0,2020,1590.0
South Africa,2020-04-30,19,7,87.96,8.333333333333334,30.0,2020,1590.0
South Africa,2020-05-31,13,2,84.26,29.838709677419356,22.0,2020,1590.0
South Africa,2020-06-30,13,0,77.71566666666666,75.0,20.0,2020,1590.0
South Africa,2020-07-31,18,2,79.4816129032258,75.0,24.0,2020,1590.0
South Africa,2020-08-31,9,0,73.98322580645161,75.0,21.0,2020,1590.0
South Africa,2020-09-30,14,1,66.78966666666666,75.0,22.0,2020,1590.0
South Africa,2020-10-31,15,4,49.85387096774193,75.0,26.0,2020,1590.0
South Africa,2020-11-30,8,1,43.424,75.0,23.0,2020,1590.0
South Africa,2020-12-31,4,2,45.997741935483866,75.0,17.0,2020,1590.0
South Africa,2021-01-31,3,0,62.961612903225806,75.0,29.0,2021,1615.0
South Africa,2021-02-28,6,1,57.042142857142856,75.0,32.0,2021,1615.0
South Africa,2021-03-31,5,0,48.15,75.0,31.0,2021,1615.0
South Africa,2021-04-30,3,0,45.833333333333336,75.0,32.0,2021,1615.0
South Africa,2021-05-31,6,1,45.37,75.0,27.0,2021,1615.0
South Africa,2021-06-30,7,3,51.32833333333333,37.5,29.0,2021,1615.0
South Africa,2021-07-31,6,3,68.27741935483871,39.516129032258064,32.0,2021,1615.0
South Africa,2021-08-31,6,0,51.85,50.0,27.0,2021,1615.0
South Africa,2021-09-30,9,1,47.83866666666666,50.0,22.0,2021,1615.0
South Africa,2021-10-31,9,0,48.15,50.0,39.0,2021,1615.0
South Africa,2021-11-30,5,0,49.076,50.0,38.0,2021,1615.0
South Africa,2021-12-31,3,0,56.57322580645161,50.0,20.0,2021,1615.0
South Africa,2022-01-31,4,1,44.44,50.0,38.0,2022,1641.0
South Africa,2022-02-28,9,0,43.25071428571429,50.0,44.0,2022,1641.0
South Africa,2022-03-31,7,1,38.60193548387097,50.0,31.0,2022,1641.0
South Africa,2022-04-30,5,0,36.00666666666667,50.0,34.0,2022,1641.0
South Africa,2022-05-31,8,0,36.05903225806451,50.0,30.0,2022,1641.0
South Africa,2022-06-30,4,0,28.479,50.0,47.0,2022,1641.0
South Africa,2022-07-31,5,0,11.11,45.16129032258065,49.0,2022,1641.0
South Africa,2022-08-31,4,0,11.11,25.0,31.0,2022,1641.0
South Africa,2022-09-30,3,1,11.109999999999998,25.0,49.0,2022,1641.0
South Africa,2022-10-31,1,0,11.11,25.0,29.0,2022,1641.0
South Africa,2022-11-30,2,0,11.109999999999998,25.0,30.0,2022,1641.0
South Africa,2022-12-31,2,0,11.11,25.0,19.0,2022,1641.0
South Korea,2020-01-31,5,0,0.08967741935483871,0.0,1.0,2020,5012.0
South Korea,2020-02-29,4,0,36.55827586206897,0.0,3.0,2020,5012.0
South Korea,2020-05-31,2,0,43.56258064516129,50.0,2.0,2020,5012.0
South Korea,2020-08-31,1,0,53.24,50.0,0.0,2020,5012.0
South Korea,2020-09-30,1,0,51.094,50.0,0.0,2020,5012.0
South Korea,2020-10-31,2,0,57.645483870967745,50.0,0.0,2020,5012.0
South Korea,2020-11-30,3,0,52.840333333333334,50.0,0.0,2020,5012.0
South Korea,2021-03-31,5,0,58.33,25.0,1.0,2021,6366.0
South Korea,2021-04-30,6,0,58.33,25.0,0.0,2021,6366.0
South Korea,2021-05-31,4,0,50.806451612903224,25.0,0.0,2021,6366.0
South Korea,2021-06-30,12,0,50.0,25.0,0.0,2021,6366.0
South Korea,2021-07-31,10,0,44.27645161290322,25.0,0.0,2021,6366.0
South Korea,2021-08-31,11,0,50.19129032258065,25.0,0.0,2021,6366.0
South Korea,2021-09-30,14,0,45.595333333333336,25.0,0.0,2021,6366.0
South Korea,2021-10-31,12,0,43.71387096774194,25.0,0.0,2021,6366.0
South Korea,2021-11-30,8,0,42.19666666666667,25.0,1.0,2021,6366.0
South Korea,2021-12-31,7,0,45.09903225806451,25.0,0.0,2021,6366.0
South Korea,2022-01-31,4,0,46.29806451612903,25.0,0.0,2022,6075.0
South Korea,2022-02-28,5,0,42.28035714285714,25.0,1.0,2022,6075.0
South Korea,2022-04-30,1,0,27.529666666666667,25.0,1.0,2022,6075.0
South Korea,2022-05-31,1,0,13.89,25.0,0.0,2022,6075.0
South Korea,2022-06-30,14,0,13.890000000000002,25.0,2.0,2022,6075.0
South Korea,2022-07-31,5,0,13.89,30.64516129032258,0.0,2022,6075.0
South Korea,2022-08-31,4,0,13.89,50.0,0.0,2022,6075.0
South Korea,2022-10-31,2,0,11.11,50.0,0.0,2022,6075.0
South Korea,2022-11-30,5,0,11.109999999999998,50.0,0.0,2022,6075.0
South Korea,2022-12-31,4,0,11.11,50.0,0.0,2022,6075.0
South Sudan,2020-01-31,2,2,0.0,0.0,56.0,2020,51.0
South Sudan,2020-02-29,5,2,1.150344827586207,0.0,51.0,2020,51.0
South Sudan,2020-03-31,5,3,31.3341935483871,0.0,63.0,2020,51.0
South Sudan,2020-04-30,8,12,80.988,2.5,92.0,2020,51.0
South Sudan,2020-05-31,16,17,77.8383870967742,25.0,108.0,2020,51.0
South Sudan,2020-06-30,4,2,85.19,25.0,77.0,2020,51.0
South Sudan,2020-07-31,7,8,81.60548387096775,25.0,91.0,2020,51.0
South Sudan,2020-08-31,5,1,79.78000000000002,25.0,48.0,2020,51.0
South Sudan,2020-09-30,1,2,63.147,25.0,41.0,2020,51.0
South Sudan,2020-10-31,3,0,42.266774193548386,5.645161290322581,43.0,2020,51.0
South Sudan,2020-11-30,3,3,44.26,0.0,61.0,2020,51.0
South Sudan,2020-12-31,6,4,48.62806451612904,0.0,119.0,2020,51.0
South Sudan,2021-01-31,5,3,44.296451612903226,0.0,144.0,2021,46.0
South Sudan,2021-02-28,10,5,61.57142857142857,0.0,180.0,2021,46.0
South Sudan,2021-03-31,10,8,62.96,0.0,252.0,2021,46.0
South Sudan,2021-04-30,5,6,52.465333333333334,0.0,112.0,2021,46.0
South Sudan,2021-05-31,17,13,34.04677419354839,0.0,186.0,2021,46.0
South Sudan,2021-06-30,9,10,33.33,0.0,129.0,2021,46.0
South Sudan,2021-07-31,9,13,33.33,0.0,145.0,2021,46.0
South Sudan,2021-08-31,8,2,35.42193548387097,23.387096774193548,118.0,2021,46.0
South Sudan,2021-09-30,5,7,46.296,25.0,107.0,2021,46.0
South Sudan,2021-10-31,7,0,46.29,25.0,104.0,2021,46.0
South Sudan,2021-11-30,6,4,46.279,24.166666666666668,106.0,2021,46.0
South Sudan,2021-12-31,6,2,48.880967741935486,0.0,167.0,2021,46.0
South Sudan,2022-01-31,6,3,50.06645161290322,12.096774193548388,134.0,2022,64.0
South Sudan,2022-02-28,17,6,28.492142857142856,0.0,162.0,2022,64.0
South Sudan,2022-03-31,6,5,27.66709677419355,0.0,167.0,2022,64.0
South Sudan,2022-04-30,25,168,27.642999999999997,0.0,173.0,2022,64.0
South Sudan,2022-05-31,5,5,24.86967741935484,0.0,133.0,2022,64.0
South Sudan,2022-06-30,5,1,23.82,0.0,100.0,2022,64.0
South Sudan,2022-07-31,10,65,22.08516129032258,0.8064516129032258,98.0,2022,64.0
South Sudan,2022-08-31,10,8,16.286129032258064,0.0,114.0,2022,64.0
South Sudan,2022-09-30,5,1,16.185666666666666,0.0,110.0,2022,64.0
South Sudan,2022-10-31,10,8,12.375483870967741,0.0,151.0,2022,64.0
South Sudan,2022-11-30,12,5,10.57,0.0,171.0,2022,64.0
South Sudan,2022-12-31,9,2,10.560967741935483,0.0,211.0,2022,64.0
Spain,2020-01-31,2,0,0.3583870967741935,0.0,3.0,2020,3455.0
Spain,2020-03-31,1,0,51.73225806451613,29.838709677419356,2.0,2020,3455.0
Spain,2020-05-31,1,0,78.58387096774193,84.6774193548387,6.0,2020,3455.0
Spain,2020-06-30,1,0,54.16733333333333,87.5,0.0,2020,3455.0
Spain,2020-09-30,3,0,61.019999999999996,87.5,3.0,2020,3455.0
Spain,2020-10-31,2,0,64.66612903225806,87.5,1.0,2020,3455.0
Spain,2020-11-30,3,0,71.3,87.5,1.0,2020,3455.0
Spain,2021-01-31,2,0,72.73225806451612,87.5,15.0,2021,4625.0
Spain,2021-02-28,7,0,70.30714285714285,87.5,11.0,2021,4625.0
Spain,2021-03-31,2,0,68.72645161290322,87.5,3.0,2021,4625.0
Spain,2021-04-30,2,0,69.44,87.5,3.0,2021,4625.0
Spain,2021-05-31,2,0,64.98096774193549,87.5,10.0,2021,4625.0
Spain,2021-06-30,4,0,52.499,87.5,9.0,2021,4625.0
Spain,2021-08-31,2,0,47.95612903225806,87.5,25.0,2021,4625.0
Spain,2021-09-30,3,0,44.724666666666664,87.5,21.0,2021,4625.0
Spain,2021-10-31,2,0,41.917419354838714,87.5,8.0,2021,4625.0
Spain,2021-11-30,3,0,41.239333333333335,87.5,1.0,2021,4625.0
Spain,2022-01-31,1,0,38.58516129032258,87.5,1.0,2022,3930.0
Spain,2022-02-28,1,0,38.4875,87.5,2.0,2022,3930.0
Spain,2022-03-31,1,0,36.00774193548387,87.5,4.0,2022,3930.0
Spain,2022-05-31,7,0,27.59,37.5,2.0,2022,3930.0
Spain,2022-06-30,1,0,27.58233333333333,37.5,0.0,2022,3930.0
Spain,2022-07-31,2,0,25.146774193548385,0.0,0.0,2022,3930.0
Spain,2022-09-30,1,0,13.890000000000002,0.0,0.0,2022,3930.0
Spain,2022-10-31,1,0,7.347096774193548,0.0,0.0,2022,3930.0
Sri Lanka,2020-01-31,2,0,1.2541935483870967,0.0,13.0,2020,426.0
Sri Lanka,2020-02-29,4,0,8.905172413793103,0.0,12.0,2020,426.0
Sri Lanka,2020-03-31,2,0,54.56935483870968,0.0,2.0,2020,426.0
Sri Lanka,2020-04-30,2,1,91.41966666666667,11.666666666666666,7.0,2020,426.0
Sri Lanka,2020-05-31,6,0,80.25774193548386,50.0,13.0,2020,426.0
Sri Lanka,2020-06-30,3,2,60.80466666666667,35.0,3.0,2020,426.0
Sri Lanka,2020-07-31,4,1,52.26774193548387,50.0,13.0,2020,426.0
Sri Lanka,2020-08-31,3,0,41.04096774193548,50.0,8.0,2020,426.0
Sri Lanka,2020-09-30,2,0,27.684,50.0,2.0,2020,426.0
Sri Lanka,2020-10-31,1,0,33.30387096774193,50.0,4.0,2020,426.0
Sri Lanka,2020-11-30,1,1,51.559,50.0,5.0,2020,426.0
Sri Lanka,2020-12-31,2,0,65.48709677419355,50.0,2.0,2020,426.0
Sri Lanka,2021-01-31,2,0,79.76354838709678,50.0,4.0,2021,901.0
Sri Lanka,2021-02-28,4,0,79.17,50.0,5.0,2021,901.0
Sri Lanka,2021-03-31,3,0,79.17,50.0,3.0,2021,901.0
Sri Lanka,2021-04-30,4,0,42.36299999999999,50.0,8.0,2021,901.0
Sri Lanka,2021-06-30,3,2,83.21133333333334,50.0,7.0,2021,901.0
Sri Lanka,2021-07-31,4,0,84.26,50.0,1.0,2021,901.0
Sri Lanka,2021-08-31,4,0,84.01903225806453,50.0,1.0,2021,901.0
Sri Lanka,2021-09-30,5,0,80.56,50.0,5.0,2021,901.0
Sri Lanka,2021-10-31,2,1,66.64483870967742,50.0,4.0,2021,901.0
Sri Lanka,2021-11-30,1,0,53.25633333333334,50.0,2.0,2021,901.0
Sri Lanka,2022-01-31,1,0,53.79290322580645,33.064516129032256,3.0,2022,1084.0
Sri Lanka,2022-02-28,1,0,52.28035714285714,25.0,0.0,2022,1084.0
Sri Lanka,2022-03-31,1,0,36.79548387096774,25.0,0.0,2022,1084.0
Sri Lanka,2022-04-30,7,0,32.666666666666664,25.0,1.0,2022,1084.0
Sri Lanka,2022-05-31,11,0,30.56709677419355,25.0,7.0,2022,1084.0
Sri Lanka,2022-06-30,9,0,30.56,22.5,6.0,2022,1084.0
Sri Lanka,2022-07-31,8,0,30.56,0.0,6.0,2022,1084.0
Sri Lanka,2022-08-31,2,0,30.559032258064512,0.0,1.0,2022,1084.0
Sri Lanka,2022-09-30,1,0,29.284333333333333,0.0,0.0,2022,1084.0
Sri Lanka,2022-10-31,4,0,25.93,0.0,0.0,2022,1084.0
Sri Lanka,2022-11-30,3,0,25.93,0.0,3.0,2022,1084.0
Sudan,2020-01-31,3,10,0.7174193548387097,0.0,37.0,2020,572.0
Sudan,2020-02-29,4,0,5.56,0.0,21.0,2020,572.0
Sudan,2020-03-31,5,0,39.42741935483871,0.0,25.0,2020,572.0
Sudan,2020-04-30,13,1,81.729,6.666666666666667,35.0,2020,572.0
Sudan,2020-05-31,15,23,84.88774193548387,12.5,52.0,2020,572.0
Sudan,2020-06-30,14,15,84.26,12.5,52.0,2020,572.0
Sudan,2020-07-31,8,0,74.67322580645161,25.0,54.0,2020,572.0
Sudan,2020-08-31,9,0,72.41677419354839,25.0,32.0,2020,572.0
Sudan,2020-09-30,4,2,59.32133333333333,25.0,21.0,2020,572.0
Sudan,2020-10-31,4,2,41.725806451612904,25.0,29.0,2020,572.0
Sudan,2020-11-30,4,3,29.070666666666668,25.0,22.0,2020,572.0
Sudan,2020-12-31,8,5,26.432258064516127,25.0,55.0,2020,572.0
Sudan,2021-01-31,8,0,27.002258064516127,25.0,68.0,2021,906.0
Sudan,2021-02-28,8,4,22.489642857142858,25.0,50.0,2021,906.0
Sudan,2021-03-31,8,1,25.641935483870967,25.0,46.0,2021,906.0
Sudan,2021-04-30,7,1,50.28,25.0,46.0,2021,906.0
Sudan,2021-05-31,5,1,62.05193548387096,25.0,52.0,2021,906.0
Sudan,2021-06-30,10,1,62.04,11.666666666666666,58.0,2021,906.0
Sudan,2021-07-31,7,11,46.92387096774194,0.0,84.0,2021,906.0
Sudan,2021-08-31,6,2,17.470645161290324,0.0,51.0,2021,906.0
Sudan,2021-09-30,4,0,13.890000000000002,0.0,44.0,2021,906.0
Sudan,2021-10-31,21,16,13.89,0.0,49.0,2021,906.0
Sudan,2021-11-30,36,33,10.924666666666667,0.0,63.0,2021,906.0
Sudan,2021-12-31,26,7,13.471935483870968,0.0,72.0,2021,906.0
Sudan,2022-01-31,51,24,11.348709677419356,0.0,74.0,2022,1826.0
Sudan,2022-02-28,51,8,11.11,0.0,66.0,2022,1826.0
Sudan,2022-03-31,54,9,8.33,0.0,88.0,2022,1826.0
Sudan,2022-04-30,16,3,8.33,0.0,50.0,2022,1826.0
Sudan,2022-05-31,42,8,8.33,0.0,95.0,2022,1826.0
Sudan,2022-06-30,54,17,8.33,0.0,105.0,2022,1826.0
Sudan,2022-07-31,29,2,8.33,0.0,80.0,2022,1826.0
Sudan,2022-08-31,37,11,5.56,0.0,53.0,2022,1826.0
Sudan,2022-09-30,19,0,5.56,0.0,57.0,2022,1826.0
Sudan,2022-10-31,35,9,5.56,0.0,78.0,2022,1826.0
Sudan,2022-11-30,41,3,5.56,0.0,82.0,2022,1826.0
Sudan,2022-12-31,41,3,5.56,0.0,81.0,2022,1826.0
Suriname,2020-04-30,1,0,80.55833333333334,0.0,3.0,2020,30.0
Suriname,2020-09-30,1,0,82.68599999999999,75.0,0.0,2020,30.0
Suriname,2021-02-28,1,0,68.52000000000001,75.0,0.0,2021,35.0
Suriname,2021-05-31,1,0,70.63645161290323,25.0,1.0,2021,35.0
Suriname,2021-08-31,1,1,83.24064516129032,25.0,1.0,2021,35.0
Suriname,2021-12-31,1,0,72.43193548387096,0.0,1.0,2021,35.0
Suriname,2022-01-31,1,0,60.19,0.0,1.0,2022,65.0
Suriname,2022-07-31,2,0,21.3,0.0,1.0,2022,65.0
Suriname,2022-09-30,1,0,21.3,0.0,1.0,2022,65.0
Suriname,2022-11-30,1,0,21.3,0.0,0.0,2022,65.0
Sweden,2020-01-31,1,0,0.0,0.0,1.0,2020,912.0
Sweden,2020-06-30,4,0,61.480000000000004,37.5,2.0,2020,912.0
Sweden,2020-08-31,2,0,57.46967741935484,62.5,6.0,2020,912.0
Sweden,2020-09-30,1,0,55.56000000000001,62.5,2.0,2020,912.0
Sweden,2020-10-31,2,0,55.56,62.5,0.0,2020,912.0
Sweden,2020-11-30,4,0,59.010999999999996,45.833333333333336,1.0,2020,912.0
Sweden,2020-12-31,1,0,67.91838709677418,45.564516129032256,7.0,2020,912.0
Sweden,2021-03-31,3,0,70.10580645161289,41.53225806451613,0.0,2021,1246.0
Sweden,2021-04-30,1,0,65.43266666666666,39.166666666666664,0.0,2021,1246.0
Sweden,2021-05-31,25,0,64.64387096774193,37.5,1.0,2021,1246.0
Sweden,2021-06-30,1,0,53.45766666666667,37.5,0.0,2021,1246.0
Sweden,2021-07-31,2,0,41.83483870967741,62.5,0.0,2021,1246.0
Sweden,2021-08-31,2,0,34.519354838709674,62.5,0.0,2021,1246.0
Sweden,2021-09-30,3,0,32.64066666666666,62.5,0.0,2021,1246.0
Sweden,2021-10-31,6,0,15.939354838709678,25.0,0.0,2021,1246.0
Sweden,2021-12-31,1,0,23.1658064516129,25.0,0.0,2021,1246.0
Sweden,2022-02-28,1,0,21.82107142857143,12.5,0.0,2022,1489.0
Sweden,2022-03-31,2,0,15.487741935483871,12.5,1.0,2022,1489.0
Sweden,2022-04-30,6,0,11.109999999999998,0.0,0.0,2022,1489.0
Sweden,2022-05-31,5,0,11.11,0.0,0.0,2022,1489.0
Sweden,2022-06-30,4,0,11.109999999999998,0.0,0.0,2022,1489.0
Sweden,2022-08-31,5,0,11.11,0.0,1.0,2022,1489.0
Sweden,2022-09-30,3,0,11.109999999999998,0.0,1.0,2022,1489.0
Sweden,2022-12-31,1,0,11.11,0.0,1.0,2022,1489.0
Switzerland,2020-01-31,1,0,0.0,0.0,0.0,2020,166.0
Switzerland,2020-05-31,3,0,61.73516129032258,62.5,0.0,2020,166.0
Switzerland,2020-06-30,1,0,44.51033333333333,37.5,0.0,2020,166.0
Switzerland,2020-09-30,3,0,43.06000000000001,17.5,0.0,2020,166.0
Switzerland,2020-10-31,3,0,33.18451612903226,37.5,1.0,2020,166.0
Switzerland,2020-12-31,1,0,59.203548387096774,37.5,0.0,2020,166.0
Switzerland,2021-02-28,1,0,60.19,37.5,0.0,2021,227.0
Switzerland,2021-03-31,5,0,60.19,37.5,1.0,2021,227.0
Switzerland,2021-04-30,2,0,56.486,37.5,0.0,2021,227.0
Switzerland,2021-05-31,1,0,50.84032258064516,37.5,0.0,2021,227.0
Switzerland,2021-06-30,2,0,47.531666666666666,37.5,1.0,2021,227.0
Switzerland,2021-07-31,2,0,44.44,37.5,0.0,2021,227.0
Switzerland,2021-08-31,1,0,44.44,37.5,1.0,2021,227.0
Switzerland,2021-09-30,4,0,47.775999999999996,37.5,0.0,2021,227.0
Switzerland,2021-10-31,6,0,50.0,37.5,1.0,2021,227.0
Switzerland,2021-12-31,2,0,51.076129032258066,37.5,1.0,2021,227.0
Switzerland,2022-02-28,1,0,35.45,47.32142857142857,0.0,2022,189.0
Switzerland,2022-04-30,4,0,11.109999999999998,50.0,1.0,2022,189.0
Switzerland,2022-05-31,2,0,11.11,50.0,0.0,2022,189.0
Switzerland,2022-10-31,5,0,5.56,0.0,0.0,2022,189.0
Switzerland,2022-11-30,1,0,5.56,0.0,0.0,2022,189.0
Syria,2020-01-31,72,87,0.0,0.0,1290.0,2020,520.0
Syria,2020-02-29,48,122,2.78,0.0,1455.0,2020,520.0
Syria,2020-03-31,19,41,44.68387096774194,0.0,698.0,2020,520.0
Syria,2020-04-30,17,21,86.29933333333334,0.0,617.0,2020,520.0
Syria,2020-05-31,26,17,83.63354838709678,0.0,659.0,2020,520.0
Syria,2020-06-30,25,28,69.44,0.0,621.0,2020,520.0
Syria,2020-07-31,27,24,69.44,0.0,749.0,2020,520.0
Syria,2020-08-31,17,11,63.233225806451614,0.0,791.0,2020,520.0
Syria,2020-09-30,14,14,49.91,0.0,901.0,2020,520.0
Syria,2020-10-31,30,21,41.950645161290325,0.0,895.0,2020,520.0
Syria,2020-11-30,22,22,41.94466666666666,0.0,820.0,2020,520.0
Syria,2020-12-31,16,19,39.35,0.0,884.0,2020,520.0
Syria,2021-01-31,16,10,38.2758064516129,0.0,899.0,2021,380.0
Syria,2021-02-28,26,27,27.763928571428572,0.0,862.0,2021,380.0
Syria,2021-03-31,25,31,27.95935483870968,0.0,820.0,2021,380.0
Syria,2021-04-30,15,15,56.04933333333334,0.0,708.0,2021,380.0
Syria,2021-05-31,19,17,52.494193548387095,0.0,727.0,2021,380.0
Syria,2021-06-30,42,70,39.38033333333333,0.0,918.0,2021,380.0
Syria,2021-07-31,51,71,26.153870967741934,0.0,915.0,2021,380.0
Syria,2021-08-31,49,45,30.765806451612903,0.0,810.0,2021,380.0
Syria,2021-09-30,40,23,32.592,0.0,771.0,2021,380.0
Syria,2021-10-31,28,28,53.600322580645155,0.0,700.0,2021,380.0
Syria,2021-11-30,17,14,41.74166666666667,0.0,686.0,2021,380.0
Syria,2021-12-31,27,27,37.96,0.0,690.0,2021,380.0
Syria,2022-01-31,20,23,37.96,0.0,817.0,2022,549.0
Syria,2022-02-28,21,24,31.617142857142856,0.0,724.0,2022,549.0
Syria,2022-03-31,21,8,26.85,0.0,542.0,2022,549.0
Syria,2022-04-30,8,7,26.85,0.0,857.0,2022,549.0
Syria,2022-05-31,11,5,26.85,0.0,958.0,2022,549.0
Syria,2022-06-30,7,4,26.85,0.0,762.0,2022,549.0
Syria,2022-07-31,25,18,28.643548387096775,0.0,1069.0,2022,549.0
Syria,2022-08-31,29,17,28.28483870967742,0.0,1139.0,2022,549.0
Syria,2022-09-30,25,15,23.763333333333335,0.0,917.0,2022,549.0
Syria,2022-10-31,28,16,11.02032258064516,0.0,1051.0,2022,549.0
Syria,2022-11-30,27,15,11.295333333333334,0.0,1207.0,2022,549.0
Syria,2022-12-31,21,14,11.11,0.0,852.0,2022,549.0
Taiwan,2020-01-31,2,0,11.91451612903226,0.0,0.0,2020,533.0
Taiwan,2020-02-29,1,0,28.898965517241376,0.0,0.0,2020,533.0
Taiwan,2020-03-31,1,0,29.149677419354838,17.741935483870968,0.0,2020,533.0
Taiwan,2020-04-30,2,0,31.48,29.166666666666668,0.0,2020,533.0
Taiwan,2020-05-31,2,0,27.18322580645161,37.5,0.0,2020,533.0
Taiwan,2020-06-30,1,0,25.096,37.5,0.0,2020,533.0
Taiwan,2020-09-30,1,0,23.15,37.5,0.0,2020,533.0
Taiwan,2020-10-31,4,0,23.15,37.5,0.0,2020,533.0
